,eventNm,opar,eventCo,eventStartDate,eventEndDate,eventStartTime,eventEndTime,chrgeInfo,mnnst,auspcInstt,phoneNumber,suprtInstt,seatNumber,admfee,entncAge,dscntInfo,atpn,homepageUrl,advantkInfo,prkplceYn,rdnmadr,lnmadr,latitude,longitude,referenceDate,insttCode
72,바람빛전,제2전시실,전시,2020-12-21,2020-12-29,9:00,20:00,무료,박영미,박영미,051-749-7651,,,무료,,홈페이지 참조,,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-10-21,3330000
73,제7회 환경사랑 음악회,SK아트리움,음악회,2019-06-12,2019-06-12,19:00,21:00,무료,환경사랑음악회,수원시,031-250-5365,,,무료,,,,http://www.artsuwon.or.kr/,,y,"경기도 수원시 장안구 이목로 24-25 (정자동,SK아트리움)",,37.3095764,126.9864004,2021-03-10,3740000
74,오용균 그래픽 개인전,제2전시실,전시,2020-12-28,2020-12-30,9:00,20:00,무료,오용균,오용균,051-749-7651,,,무료,,홈페이지 참조,,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-10-21,3330000
75,바람빛전,제2전시실,전시,2020-12-21,2020-12-29,9:00,20:00,무료,박영미,박영미,051-749-7651,,,무료,,홈페이지 참조,"음식, 공연 중사진촬영금지",http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-10-21,3330000
76,2020 파주포크페스티벌(취소),임진각 평화누리,포크뮤지션공연,2020-09-12,2020-09-12,17:30,22:00,유료,경기문화재단,파주시,031-853-9472,파주시,,"30,000원+50,000원+60,000원",누구나,없음,,http://www.pajufolk.com,온라인+전화+현장예매,Y,경기도 파주시 문산읍 임진각로 148-40,경기도 파주시 문산읍 마정리 1175-1,37.89204327,126.7447918,2020-12-14,4060000
77,아름다운 가사 콘서트,군산예술의전당,콘서트,2019-11-16,2019-11-16,17:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
78,문화가있는날 하우스콘서트5,군산예술의전당 대공연장,클래식,2019-11-27,2019-11-27,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
79,송년콘서트,군산예술의전당 대공연장,콘서트,2019-12-14,2019-12-14,19:30,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
80,최신영화 82년생 김지영,강진아트홀 대공연장,영화상영,2019-12-18,2019-12-18,19:00,null,무료,강진군,강진군,061-430-3973,null,716,null,제한없음,null,음식물 반입금지,http://arthall.gangjin.go.kr,홈페이지,Y,전라남도 강진군 강진읍 영랑로1길 9,null,34.638136,126.7705351,2020-01-23,4920000
81,코믹연극 그놈은 예뻤다.,강진아트홀 대공연장,연극,2019-12-17,2019-12-07,19:00,null,유료,강진군,강진군,061-430-3973,null,717,일반 3천원 청소년 2천원,제한없음,65세이상 무료,음식물 반입금지,http://arthall.gangjin.go.kr,홈페이지,Y,전라남도 강진군 강진읍 영랑로1길 9,null,34.638136,126.7705351,2020-01-23,4920000
82,송년콘서트,군산예술의전당 대공연장,콘서트,2018-12-08,2018-12-08,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
83,제나할러웨이 워터베이비전,"군산예술의전당 2,3전시실",체험전시,2019-01-29,2019-02-28,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
84,연극 늘근도둑이야기,군산예술의전당 소공연장,연극,2019-02-23,2019-02-23,15:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R3만+S2만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
85,뮤지컬 3DIVA 콘서트,군산예술의전당대공연장,뮤지컬,2019-03-30,2019-03-30,17:00,20:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R5만+S3만+A2만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
86,창작 무용극 모악정서,군산예술의전당 대공연장,무용,2019-04-20,2019-04-20,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,만5세이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
87,문화가 있는날 하우스콘서트 1,군산예술의전당 대공연장,클래식,2019-04-24,2019-04-24,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
88,문화가 있는날 하우스콘서트 2,군산예술의전당 대공연장,클래식,2019-05-29,2019-05-29,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
89,연극 앙리할아버지와 나,군산예술의전당 대공연장,연극,2019-05-31,2019-06-01,15:00,21:30,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R4만+S3만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
90,브릭사이언스파크 in 군산,"군산예술의전당 2,3전시실",체험전시,2019-06-27,2019-07-29,10:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,만4세이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
91,코리안심포니오케스트라와 만나는 시네마 클래식 KOREA,군산예술의전당 대공연장,클래식,2019-06-29,2019-06-29,15:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,전석 1만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
92,썸머페스티벌,군산예술의전당 야외광장,다원예술,2019-07-26,2019-08-03,19:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
93,뮤지컬 하모니,군산예술의전당 대공연장,뮤지컬,2019-08-24,2019-08-24,15:00,19:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
94,문화가 있는날 3,군산예술의전당 대공연장,클래식,2019-08-28,2019-08-28,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
95,어린이공연,군산예술의전당 대공연장,어린이공연,2019-09-07,2019-09-07,17:00,19:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
96,뮤지컬 공연(예정),군산예술의전당,뮤지컬,2019-09-28,2019-09-28,17:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
97,앙상블디토,군산예술의전당 대공연장,클래식,2019-10-11,2019-10-11,19:30,22:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
98,문화가 있는날 하우스콘서트 4,군산예술의전당 대공연장,클래식,2019-10-30,2019-10-30,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
99,조이 오브 스트링스 ''''''''''''''''''''''''''''''''가을의 노래'''''''''''''''''''''''''''''''',금나래아트홀,현악 앙상블 조이 오브 스트링스 공연,2017-09-14,2017-09-14,9:00,18:00,유료,금천 문화재단,금천 문화재단,02-809-8240,,,,,,,http://www.geumcheon.go.kr,홈페이지 참조, ,서울특별시 금천구 시흥대로73길 70,,37.45706511,126.8960352,2021-03-18,3170000
100,거리로 나온 예술,가평군 자라섬(자전거 대여소 앞),"라일라, 아이랑, ㈜음악문화발전협의회",2019-09-28,2019-09-28,2,null,무료,가평군,가평군,031-580-2061,해당없음,null,무료,전연령,해당없음,해당없음,해당없음,해당없음,Y,경기도 가평군 가평읍 자라섬로 60,경기도 가평군 가평읍 달전리 산8,37.8209476,127.5208644,2019-09-17,4160000
101,군민의날 공연,가평군 문화예술회관,군민의날 공연,2019-10-08,2019-10-08,2,null,무료,가평군,가평문화원,031-580-2061,해당없음,641,무료,전연령,해당없음,해당없음,해당없음,해당없음,Y,경기도 가평군 가평읍 문화로 153,경기도 가평군 가평읍 대곡리 318,37.8263961715,127.5078635197,2019-09-17,4160000
102,도립국악원,군산예술의전당 대공연장,국악,2018-04-28,2018-04-28,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
103,피아니스트 백건우 독주회,군산예술의전당 대공연장,클래식,2018-05-01,2018-05-01,19:30,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R3만+S2만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
104,"시립예술단 합동공연(민우혁,유지)",군산예술의전당 대공연장,다원예술,2018-05-03,2018-05-03,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
105,모여라 딩동댕,군산예술의전당 대공연장,다원예술,2018-05-16,2018-05-16,14:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
106,문화가 있는날(아카펠라그룹 솔리스츠),군산예술의전당 대공연장,클래식,2018-05-30,2018-05-30,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
107,국립합창단 까르미나 부라나,군산예술의전당 대공연장,클래식,2018-06-09,2018-06-09,15:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,전석1만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
108,문화가 있는날(비올라&기타),군산예술의전당 대공연장,클래식,2018-06-27,2018-06-27,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
109,체험전시 해저탐험전,"군산예술의전당 2,3전시실",체험전시,2018-06-30,2018-07-29,10:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,"아이7,000+성인3,000",전연령관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
110,도립국악원 창극 배비장전,군산예술의전당 대공연장,국악,2018-07-14,2018-07-14,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
111,썸머 페스티벌,군산예술의전당야외광장,다원예술,2018-07-28,2018-08-04,20:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
112,빅밴드와 함께하는 BMK 콘서트,군산예술의전당 대공연장,콘서트,2018-08-25,2018-08-25,17:00,19:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R5만+S3만+A2만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
113,문화가 있는날(해금 앙상블),군산예술의전당 소공연장,국악,2018-08-29,2018-08-29,19:30,20:30,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
114,뮤지컬 스타 콘서트,군산예술의전당 대공연장,뮤지컬,2018-09-14,2018-09-14,19:30,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R5만+S3만+A2만,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
115,청년작가전,"군산예술의전당 2,3전시실",전시,2018-09-17,2018-09-30,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
116,"안치환, 정호승시인을 노래하다",군산예술의전당 대공연장,콘서트,2018-10-20,2018-10-20,17:00,19:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.kcn.tv/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-03-08,4670000
